年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,来源文件,建议Repo路径,文件数
2016,生物,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2016年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2016/生物/全国/新课标全国II卷/2016_生物_吉林_新课标全国II卷_原卷.pdf,2
2016,政治,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2016年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2016/政治/全国/新课标全国II卷/2016_政治_吉林_新课标全国II卷_原卷.pdf,2
2016,历史,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2016年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2016/历史/全国/新课标全国II卷/2016_历史_吉林_新课标全国II卷_原卷.pdf,2
2016,地理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2016年高考地理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2016/地理/全国/新课标全国II卷/2016_地理_吉林_新课标全国II卷_原卷.pdf,2
2017,语文,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2017年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2017/语文/全国/新课标全国II卷/2017_语文_吉林_新课标全国II卷_原卷.pdf,2
2017,数学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2017年高考数学试卷（文）（新课标Ⅱ）（空白卷）.pdf,papers/2017/数学/全国/新课标全国II卷/2017_数学_吉林_新课标全国II卷_原卷.pdf,4
2017,英语,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（吉林）英语高考真题\2017年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,papers/2017/英语/全国/新课标全国II卷/2017_英语_吉林_新课标全国II卷_原卷.mp3,3
2017,物理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2017年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2017/物理/全国/新课标全国II卷/2017_物理_吉林_新课标全国II卷_原卷.pdf,2
2017,化学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2017年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2017/化学/全国/新课标全国II卷/2017_化学_吉林_新课标全国II卷_原卷.pdf,2
2017,生物,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2017年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2017/生物/全国/新课标全国II卷/2017_生物_吉林_新课标全国II卷_原卷.pdf,2
2017,政治,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2017年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2017/政治/全国/新课标全国II卷/2017_政治_吉林_新课标全国II卷_原卷.pdf,2
2017,历史,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2017年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2017/历史/全国/新课标全国II卷/2017_历史_吉林_新课标全国II卷_原卷.pdf,2
2017,地理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2017年高考地理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2017/地理/全国/新课标全国II卷/2017_地理_吉林_新课标全国II卷_原卷.pdf,2
2018,语文,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2018年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2018/语文/全国/新课标全国II卷/2018_语文_吉林_新课标全国II卷_原卷.pdf,3
2018,数学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2018年高考数学试卷（文）（新课标Ⅱ）（空白卷）.pdf,papers/2018/数学/全国/新课标全国II卷/2018_数学_吉林_新课标全国II卷_原卷.pdf,4
2018,英语,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（吉林）英语高考真题\2018年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,papers/2018/英语/全国/新课标全国II卷/2018_英语_吉林_新课标全国II卷_原卷.mp3,3
2018,物理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2018年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/物理/全国/新课标全国II卷/2018_物理_吉林_新课标全国II卷_原卷.pdf,2
2018,化学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2018年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/化学/全国/新课标全国II卷/2018_化学_吉林_新课标全国II卷_原卷.pdf,2
2018,生物,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2018年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/生物/全国/新课标全国II卷/2018_生物_吉林_新课标全国II卷_原卷.pdf,2
2018,政治,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2018年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/政治/全国/新课标全国II卷/2018_政治_吉林_新课标全国II卷_原卷.pdf,2
2018,历史,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2018年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/历史/全国/新课标全国II卷/2018_历史_吉林_新课标全国II卷_原卷.pdf,2
2018,地理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2018年高考地理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2018/地理/全国/新课标全国II卷/2018_地理_吉林_新课标全国II卷_原卷.pdf,2
2019,语文,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2019年高考语文试卷（新课标Ⅱ卷）（空白卷）(1).pdf,papers/2019/语文/全国/新课标全国II卷/2019_语文_吉林_新课标全国II卷_原卷.pdf,3
2019,数学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2019年高考数学试卷（文）（新课标Ⅱ）（空白卷）.pdf,papers/2019/数学/全国/新课标全国II卷/2019_数学_吉林_新课标全国II卷_原卷.pdf,4
2019,英语,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（吉林）英语高考真题\2019年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,papers/2019/英语/全国/新课标全国II卷/2019_英语_吉林_新课标全国II卷_原卷.mp3,3
2019,物理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2019年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2019/物理/全国/新课标全国II卷/2019_物理_吉林_新课标全国II卷_原卷.pdf,2
2019,化学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2019年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2019/化学/全国/新课标全国II卷/2019_化学_吉林_新课标全国II卷_原卷.pdf,2
2019,生物,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2019年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2019/生物/全国/新课标全国II卷/2019_生物_吉林_新课标全国II卷_原卷.pdf,2
2019,政治,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2019年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2019/政治/全国/新课标全国II卷/2019_政治_吉林_新课标全国II卷_原卷.pdf,2
2019,历史,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2019年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2019/历史/全国/新课标全国II卷/2019_历史_吉林_新课标全国II卷_原卷.pdf,2
2019,地理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2019年高考地理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2019/地理/全国/新课标全国II卷/2019_地理_吉林_新课标全国II卷_原卷.pdf,2
2020,语文,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2020年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2020/语文/全国/新课标全国II卷/2020_语文_吉林_新课标全国II卷_原卷.pdf,2
2020,数学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2020年高考数学试卷（文）（新课标Ⅱ）（空白卷）.pdf,papers/2020/数学/全国/新课标全国II卷/2020_数学_吉林_新课标全国II卷_原卷.pdf,4
2020,英语,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（吉林）英语高考真题\2020年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,papers/2020/英语/全国/新课标全国II卷/2020_英语_吉林_新课标全国II卷_原卷.mp3,3
2020,物理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/物理/全国/新课标全国II卷/2020_物理_吉林_新课标全国II卷_原卷.pdf,2
2020,化学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2020年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/化学/全国/新课标全国II卷/2020_化学_吉林_新课标全国II卷_原卷.pdf,2
2020,生物,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2020年高考生物试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/生物/全国/新课标全国II卷/2020_生物_吉林_新课标全国II卷_原卷.pdf,2
2020,政治,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2020年高考政治试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/政治/全国/新课标全国II卷/2020_政治_吉林_新课标全国II卷_原卷.pdf,2
2020,历史,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_吉林_新课标全国II卷_原卷.pdf,2
2020,地理,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2020年高考地理试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/地理/全国/新课标全国II卷/2020_地理_吉林_新课标全国II卷_原卷.pdf,2
2021,语文,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2021年高考语文试卷（全国乙卷）（空白卷）.pdf,papers/2021/语文/全国/全国乙卷/2021_语文_吉林_全国乙卷_原卷.pdf,2
2021,数学,吉林,老高考,2024,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2021年高考数学试卷（文）（全国乙卷）（新课标Ⅰ）（空白卷）.pdf,papers/2021/数学/全国/新课标全国I卷/2021_数学_吉林_新课标全国I卷_原卷.pdf,4
2021,英语,吉林,老高考,2024,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（吉林）英语高考真题\2021年高考英语试卷（全国乙卷）（新课标Ⅰ）听力音频.mp3,papers/2021/英语/全国/新课标全国I卷/2021_英语_吉林_新课标全国I卷_原卷.mp3,3
2021,物理,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2021年高考物理试卷（全国乙卷）（空白卷）.pdf,papers/2021/物理/全国/全国乙卷/2021_物理_吉林_全国乙卷_原卷.pdf,2
2021,化学,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2021年高考化学试卷（全国乙卷）（空白卷）.pdf,papers/2021/化学/全国/全国乙卷/2021_化学_吉林_全国乙卷_原卷.pdf,2
2021,生物,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2021年高考生物试卷（全国乙卷）（空白卷）.pdf,papers/2021/生物/全国/全国乙卷/2021_生物_吉林_全国乙卷_原卷.pdf,2
2021,政治,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2021年高考政治试卷（全国乙卷）（空白卷）.pdf,papers/2021/政治/全国/全国乙卷/2021_政治_吉林_全国乙卷_原卷.pdf,2
2021,历史,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2021年高考历史试卷（全国乙卷）（空白卷）.pdf,papers/2021/历史/全国/全国乙卷/2021_历史_吉林_全国乙卷_原卷.pdf,2
2021,地理,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2021年高考地理试卷（全国乙卷）（空白卷）.pdf,papers/2021/地理/全国/全国乙卷/2021_地理_吉林_全国乙卷_原卷.pdf,2
2022,语文,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2022年高考语文试卷（全国乙卷）（空白卷）.pdf,papers/2022/语文/全国/全国乙卷/2022_语文_吉林_全国乙卷_原卷.pdf,2
2022,数学,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2022年高考数学试卷（文）（全国乙卷）（空白卷）.pdf,papers/2022/数学/全国/全国乙卷/2022_数学_吉林_全国乙卷_原卷.pdf,4
2022,英语,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（吉林）英语高考真题\2022年高考英语试卷（全国乙卷）听力音频.mp3,papers/2022/英语/全国/全国乙卷/2022_英语_吉林_全国乙卷_原卷.mp3,3
2022,物理,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2022年高考物理试卷（全国乙卷）（空白卷）.pdf,papers/2022/物理/全国/全国乙卷/2022_物理_吉林_全国乙卷_原卷.pdf,2
2022,化学,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2022年高考化学试卷（全国乙卷）（空白卷）.pdf,papers/2022/化学/全国/全国乙卷/2022_化学_吉林_全国乙卷_原卷.pdf,2
2022,生物,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2022年高考生物试卷（全国乙卷）（空白卷）.pdf,papers/2022/生物/全国/全国乙卷/2022_生物_吉林_全国乙卷_原卷.pdf,2
2022,政治,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2022年高考政治试卷（全国乙卷）（空白卷）.pdf,papers/2022/政治/全国/全国乙卷/2022_政治_吉林_全国乙卷_原卷.pdf,2
2022,历史,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2022年高考历史试卷（全国乙卷）（空白卷）.pdf,papers/2022/历史/全国/全国乙卷/2022_历史_吉林_全国乙卷_原卷.pdf,2
2022,地理,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2022年高考地理试卷（全国乙卷）（空白卷）.pdf,papers/2022/地理/全国/全国乙卷/2022_地理_吉林_全国乙卷_原卷.pdf,2
2023,语文,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2023年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2023/语文/全国/新课标全国II卷/2023_语文_吉林_新课标全国II卷_原卷.pdf,2
2023,数学,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2023年高考数学试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2023/数学/全国/新课标全国II卷/2023_数学_吉林_新课标全国II卷_原卷.pdf,2
2023,英语,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（吉林）英语高考真题\2023年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,papers/2023/英语/全国/新课标全国II卷/2023_英语_吉林_新课标全国II卷_原卷.mp3,3
2023,物理,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2023年高考物理试卷（新课标）（空白卷）.pdf,papers/2023/物理/全国/吉林卷/2023_物理_吉林_吉林卷_原卷.pdf,2
2023,化学,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2023年高考化学试卷（新课标）（空白卷）.pdf,papers/2023/化学/全国/吉林卷/2023_化学_吉林_吉林卷_原卷.pdf,2
2023,生物,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2023年高考生物试卷（新课标）（空白卷）.pdf,papers/2023/生物/全国/吉林卷/2023_生物_吉林_吉林卷_原卷.pdf,2
2023,政治,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2023年高考政治试卷（新课标）（空白卷）.pdf,papers/2023/政治/全国/吉林卷/2023_政治_吉林_吉林卷_原卷.pdf,2
2023,历史,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2023年高考历史试卷（新课标）（空白卷）.pdf,papers/2023/历史/全国/吉林卷/2023_历史_吉林_吉林卷_原卷.pdf,2
2023,地理,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2023年高考地理试卷（新课标）（空白卷）.pdf,papers/2023/地理/全国/吉林卷/2023_地理_吉林_吉林卷_原卷.pdf,2
2024,语文,吉林,新高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2024年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2024/语文/全国/新课标全国II卷/2024_语文_吉林_新课标全国II卷_原卷.pdf,2
2024,数学,吉林,新高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2024年高考数学试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2024/数学/全国/新课标全国II卷/2024_数学_吉林_新课标全国II卷_原卷.pdf,2
2024,英语,吉林,新高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考英语真题\版本2：英语（按省份分类）2008-2024\2008-2024·（吉林）英语高考真题\2024年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,papers/2024/英语/全国/新课标全国II卷/2024_英语_吉林_新课标全国II卷_原卷.mp3,3
2024,物理,吉林,新高考,2024,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（吉林）物理高考真题\2024年高考物理试卷（辽宁）（空白卷）.pdf,papers/2024/物理/吉林/辽宁卷/2024_物理_吉林_辽宁卷_原卷.pdf,2
2024,化学,吉林,新高考,2024,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2024年高考化学试卷（辽宁）（空白卷）.pdf,papers/2024/化学/吉林/辽宁卷/2024_化学_吉林_辽宁卷_原卷.pdf,2
2024,生物,吉林,新高考,2024,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考生物真题\版本2：生物（按省份分类）2008-2024\2008-2024·（吉林）生物高考真题\2024年高考生物试卷（辽宁）（空白卷）.pdf,papers/2024/生物/吉林/辽宁卷/2024_生物_吉林_辽宁卷_原卷.pdf,2
2024,政治,吉林,新高考,2024,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考政治真题\版本2：政治（按省份分类）2008-2024\2008-2024·（吉林）政治高考真题\2024年高考政治试卷（辽宁）（空白卷）.pdf,papers/2024/政治/吉林/辽宁卷/2024_政治_吉林_辽宁卷_原卷.pdf,2
2024,历史,吉林,新高考,2024,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2024年高考历史试卷（辽宁）（空白卷）.pdf,papers/2024/历史/吉林/辽宁卷/2024_历史_吉林_辽宁卷_原卷.pdf,2
2024,地理,吉林,新高考,2024,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考地理真题\版本2：地理（按省份分类）2008-2024\2008-2024·（吉林）地理高考真题\2024年高考地理试卷（辽宁）（空白卷）.pdf,papers/2024/地理/吉林/辽宁卷/2024_地理_吉林_辽宁卷_原卷.pdf,2
