年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2018,政治,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2018/政治/全国/新课标全国Ⅰ卷文综/2018_政治_新课标全国Ⅰ卷文综_原卷.pdf),[打开Markdown](../../papers/2018/政治/全国/新课标全国Ⅰ卷文综/2018_政治_新课标全国Ⅰ卷文综_OCR与考点.md),,pypdf,8
2018,历史,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2018/历史/全国/新课标全国Ⅰ卷文综/2018_历史_新课标全国Ⅰ卷文综_原卷.pdf),[打开Markdown](../../papers/2018/历史/全国/新课标全国Ⅰ卷文综/2018_历史_新课标全国Ⅰ卷文综_OCR与考点.md),,pypdf,9
2018,地理,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2018/地理/全国/新课标全国Ⅰ卷文综/2018_地理_新课标全国Ⅰ卷文综_原卷.pdf),[打开Markdown](../../papers/2018/地理/全国/新课标全国Ⅰ卷文综/2018_地理_新课标全国Ⅰ卷文综_OCR与考点.md),,pypdf,7
2019,语文,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/语文/全国/新课标全国Ⅰ卷/2019_语文_新课标全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2019/语文/全国/新课标全国Ⅰ卷/2019_语文_新课标全国Ⅰ卷_OCR与考点.md),,rapidocr,12
2019,数学,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/数学/全国/新课标全国Ⅰ卷/2019_数学_新课标全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2019/数学/全国/新课标全国Ⅰ卷/2019_数学_新课标全国Ⅰ卷_OCR与考点.md),,pypdf,5
2019,英语,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/英语/全国/新课标全国Ⅰ卷/2019_英语_新课标全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2019/英语/全国/新课标全国Ⅰ卷/2019_英语_新课标全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2019/英语/全国/新课标全国Ⅰ卷/2019_英语_新课标全国Ⅰ卷_听力.mp3),pypdf,12
2019,物理,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/物理/全国/新课标全国Ⅰ卷理综/2019_物理_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2019/物理/全国/新课标全国Ⅰ卷理综/2019_物理_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,9
2019,化学,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/化学/全国/新课标全国Ⅰ卷理综/2019_化学_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2019/化学/全国/新课标全国Ⅰ卷理综/2019_化学_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,9
2019,生物,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/生物/全国/新课标全国Ⅰ卷理综/2019_生物_新课标全国Ⅰ卷理综_原卷.pdf),[打开Markdown](../../papers/2019/生物/全国/新课标全国Ⅰ卷理综/2019_生物_新课标全国Ⅰ卷理综_OCR与考点.md),,pypdf,6
2019,政治,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/政治/全国/新课标全国Ⅰ卷文综/2019_政治_新课标全国Ⅰ卷文综_原卷.pdf),[打开Markdown](../../papers/2019/政治/全国/新课标全国Ⅰ卷文综/2019_政治_新课标全国Ⅰ卷文综_OCR与考点.md),,pypdf,7
2019,历史,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/历史/全国/新课标全国Ⅰ卷文综/2019_历史_新课标全国Ⅰ卷文综_原卷.pdf),[打开Markdown](../../papers/2019/历史/全国/新课标全国Ⅰ卷文综/2019_历史_新课标全国Ⅰ卷文综_OCR与考点.md),,pypdf,7
2019,地理,山东,老高考,2020,全国卷,common,新课标全国Ⅰ卷,done,[打开试卷](../../papers/2019/地理/全国/新课标全国Ⅰ卷文综/2019_地理_新课标全国Ⅰ卷文综_原卷.pdf),[打开Markdown](../../papers/2019/地理/全国/新课标全国Ⅰ卷文综/2019_地理_新课标全国Ⅰ卷文综_OCR与考点.md),,pypdf,6
2020,语文,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2020/语文/全国/新高考Ⅰ卷/2020_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2020/语文/全国/新高考Ⅰ卷/2020_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2020,数学,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2020/数学/全国/新高考Ⅰ卷/2020_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2020/数学/全国/新高考Ⅰ卷/2020_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2020,英语,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2020/英语/全国/新高考Ⅰ卷/2020_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2020/英语/全国/新高考Ⅰ卷/2020_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2020/英语/全国/新高考Ⅰ卷/2020_英语_新高考Ⅰ卷_听力.mp3),pypdf,9
2020,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2020/物理/山东/山东卷/2020_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2020/物理/山东/山东卷/2020_物理_山东卷_OCR与考点.md),,pypdf,11
2020,化学,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2020/化学/山东/山东卷/2020_化学_山东卷_原卷.pdf),[打开Markdown](../../papers/2020/化学/山东/山东卷/2020_化学_山东卷_OCR与考点.md),,pypdf,10
2020,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2020/生物/山东/山东卷/2020_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2020/生物/山东/山东卷/2020_生物_山东卷_OCR与考点.md),,pypdf,10
2020,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2020/政治/山东/山东卷/2020_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2020/政治/山东/山东卷/2020_政治_山东卷_OCR与考点.md),,pypdf,8
2020,历史,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2020/历史/山东/山东卷/2020_历史_山东卷_原卷.pdf),[打开Markdown](../../papers/2020/历史/山东/山东卷/2020_历史_山东卷_OCR与考点.md),,pypdf,8
2020,地理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2020/地理/山东/山东卷/2020_地理_山东卷_原卷.pdf),[打开Markdown](../../papers/2020/地理/山东/山东卷/2020_地理_山东卷_OCR与考点.md),,pypdf,10
2021,语文,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/语文/全国/新高考Ⅰ卷/2021_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,11
2021,数学,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/数学/全国/新高考Ⅰ卷/2021_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2021,英语,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2021/英语/全国/新高考Ⅰ卷/2021_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2021,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2021/物理/山东/山东卷/2021_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2021/物理/山东/山东卷/2021_物理_山东卷_OCR与考点.md),,pypdf,12
2021,化学,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2021/化学/山东/山东卷/2021_化学_山东卷_原卷.pdf),[打开Markdown](../../papers/2021/化学/山东/山东卷/2021_化学_山东卷_OCR与考点.md),,pypdf,10
2021,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2021/生物/山东/山东卷/2021_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2021/生物/山东/山东卷/2021_生物_山东卷_OCR与考点.md),,pypdf,8
2021,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2021/政治/山东/山东卷/2021_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2021/政治/山东/山东卷/2021_政治_山东卷_OCR与考点.md),,pypdf,8
2021,历史,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2021/历史/山东/山东卷/2021_历史_山东卷_原卷.pdf),[打开Markdown](../../papers/2021/历史/山东/山东卷/2021_历史_山东卷_OCR与考点.md),,pypdf,9
2021,地理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2021/地理/山东/山东卷/2021_地理_山东卷_原卷.pdf),[打开Markdown](../../papers/2021/地理/山东/山东卷/2021_地理_山东卷_OCR与考点.md),,pypdf,8
2022,语文,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/语文/全国/新高考Ⅰ卷/2022_语文_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/语文/全国/新高考Ⅰ卷/2022_语文_新高考Ⅰ卷_OCR与考点.md),,rapidocr,10
2022,数学,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/数学/全国/新高考Ⅰ卷/2022_数学_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/数学/全国/新高考Ⅰ卷/2022_数学_新高考Ⅰ卷_OCR与考点.md),,pypdf,5
2022,英语,山东,新高考,2020,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2022/英语/全国/新高考Ⅰ卷/2022_英语_新高考Ⅰ卷_听力.mp3),pypdf,11
2022,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/物理/山东/山东卷/2022_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/物理/山东/山东卷/2022_物理_山东卷_OCR与考点.md),,pypdf,11
2022,化学,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/化学/山东/山东卷/2022_化学_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/化学/山东/山东卷/2022_化学_山东卷_OCR与考点.md),,pypdf,13
2022,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/生物/山东/山东卷/2022_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/生物/山东/山东卷/2022_生物_山东卷_OCR与考点.md),,pypdf,12
2022,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/政治/山东/山东卷/2022_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/政治/山东/山东卷/2022_政治_山东卷_OCR与考点.md),,pypdf,9
2022,历史,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/历史/山东/山东卷/2022_历史_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/历史/山东/山东卷/2022_历史_山东卷_OCR与考点.md),,pypdf,7
2022,地理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2022/地理/山东/山东卷/2022_地理_山东卷_原卷.pdf),[打开Markdown](../../papers/2022/地理/山东/山东卷/2022_地理_山东卷_OCR与考点.md),,pypdf,8
2023,语文,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2023/语文/全国/新高考全国Ⅰ卷/2023_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2023/语文/全国/新高考全国Ⅰ卷/2023_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,10
2023,数学,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2023/数学/全国/新高考全国Ⅰ卷/2023_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2023/数学/全国/新高考全国Ⅰ卷/2023_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,6
2023,英语,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2023/英语/全国/新高考全国Ⅰ卷/2023_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2023/英语/全国/新高考全国Ⅰ卷/2023_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2023/英语/全国/新高考全国Ⅰ卷/2023_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,13
2023,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2023/物理/山东/山东卷/2023_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2023/物理/山东/山东卷/2023_物理_山东卷_OCR与考点.md),,pypdf,10
2023,化学,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2023/化学/山东/山东卷/2023_化学_山东卷_原卷.pdf),[打开Markdown](../../papers/2023/化学/山东/山东卷/2023_化学_山东卷_OCR与考点.md),,pypdf,11
2023,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2023/生物/山东/山东卷/2023_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2023/生物/山东/山东卷/2023_生物_山东卷_OCR与考点.md),,pypdf,11
2023,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2023/政治/山东/山东卷/2023_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2023/政治/山东/山东卷/2023_政治_山东卷_OCR与考点.md),,pypdf,10
2023,历史,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2023/历史/山东/山东卷/2023_历史_山东卷_原卷.pdf),[打开Markdown](../../papers/2023/历史/山东/山东卷/2023_历史_山东卷_OCR与考点.md),,pypdf,9
2023,地理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2023/地理/山东/山东卷/2023_地理_山东卷_原卷.pdf),[打开Markdown](../../papers/2023/地理/山东/山东卷/2023_地理_山东卷_OCR与考点.md),,pypdf,8
2024,语文,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/语文/全国/新高考全国Ⅰ卷/2024_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,9
2024,数学,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/数学/全国/新高考全国Ⅰ卷/2024_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,4
2024,英语,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2024/英语/全国/新高考全国Ⅰ卷/2024_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,12
2024,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/物理/山东/山东卷/2024_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/山东/山东卷/2024_物理_山东卷_OCR与考点.md),,pypdf,9
2024,化学,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/化学/山东/山东卷/2024_化学_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/山东/山东卷/2024_化学_山东卷_OCR与考点.md),,pypdf,9
2024,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/生物/山东/山东卷/2024_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/山东/山东卷/2024_生物_山东卷_OCR与考点.md),,pypdf,11
2024,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/政治/山东/山东卷/2024_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/山东/山东卷/2024_政治_山东卷_OCR与考点.md),,pypdf,8
2024,历史,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/历史/山东/山东卷/2024_历史_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/历史/山东/山东卷/2024_历史_山东卷_OCR与考点.md),,pypdf,8
2024,地理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/地理/山东/山东卷/2024_地理_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/地理/山东/山东卷/2024_地理_山东卷_OCR与考点.md),,pypdf,7
2025,语文,山东,新高考,2020,地方/区域卷,local,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,26
2025,数学,山东,新高考,2020,地方/区域卷,local,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md),,pypdf,30
2025,英语,山东,新高考,2020,地方/区域卷,local,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,11
2025,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2025/物理/山东/山东卷/2025_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2025/物理/山东/山东卷/2025_物理_山东卷_OCR与考点.md),,pypdf,20
2025,化学,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2025/化学/山东/山东卷/2025_化学_山东卷_原卷.pdf),[打开Markdown](../../papers/2025/化学/山东/山东卷/2025_化学_山东卷_OCR与考点.md),,pypdf,10
2025,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2025/生物/山东/山东卷/2025_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2025/生物/山东/山东卷/2025_生物_山东卷_OCR与考点.md),,rapidocr,7
2025,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2025/政治/山东/山东卷/2025_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2025/政治/山东/山东卷/2025_政治_山东卷_OCR与考点.md),,rapidocr,10
2025,历史,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2025/历史/山东/山东卷/2025_历史_山东卷_原卷.pdf),[打开Markdown](../../papers/2025/历史/山东/山东卷/2025_历史_山东卷_OCR与考点.md),,rapidocr,8
2025,地理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2025/地理/山东/山东卷/2025_地理_山东卷_原卷.pdf),[打开Markdown](../../papers/2025/地理/山东/山东卷/2025_地理_山东卷_OCR与考点.md),,rapidocr,9
2026,语文,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/语文/全国/新高考全国Ⅰ卷/2026_语文_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/语文/全国/新高考全国Ⅰ卷/2026_语文_新高考全国Ⅰ卷_OCR与考点.md),,rapidocr,4
2026,数学,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2026/物理/山东/山东卷/2026_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/山东/山东卷/2026_物理_山东卷_OCR与考点.md),,pypdf,9
2026,化学,山东,新高考,2020,地方/区域卷,local,山东卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2026/生物/山东/山东卷/2026_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/山东/山东卷/2026_生物_山东卷_OCR与考点.md),,pypdf,8
2026,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2026/政治/山东/山东卷/2026_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2026/政治/山东/山东卷/2026_政治_山东卷_OCR与考点.md),,pypdf,8
2026,历史,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2026/历史/山东/山东卷/2026_历史_山东卷_原卷.pdf),[打开Markdown](../../papers/2026/历史/山东/山东卷/2026_历史_山东卷_OCR与考点.md),,pypdf,4
2026,地理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2026/地理/山东/山东卷/2026_地理_山东卷_原卷.pdf),[打开Markdown](../../papers/2026/地理/山东/山东卷/2026_地理_山东卷_OCR与考点.md),,pypdf,9
